ophys_session_id,date_of_acquisition,rig_id,rig_name,screen_center_x_mm,screen_center_y_mm,screen_center_z_mm
639961910,10/4/17 16:48,604519819,CAM2P.6,118.6,86.2,31.6
639963517,10/4/17 16:59,,,,,
639983277,41:27.6,523490080,CAM2P.5,118.6,86.2,31.6
640258956,31:56.4,480119307,CAM2P.2,118.6,86.2,31.6
640070359,01:11.0,604519819,CAM2P.6,118.6,86.2,31.6
638889067,55:26.9,523490076,CAM2P.4,118.6,86.2,31.6
640080981,31:51.3,523490080,CAM2P.5,118.6,86.2,31.6
640281387,27:48.1,480119307,CAM2P.2,118.6,86.2,31.6
640109275,30:10.9,480119305,CAM2P.1,118.6,86.2,31.6
640248259,32:49.4,523490080,CAM2P.5,118.6,86.2,31.6
640251509,32:00.6,480119305,CAM2P.1,118.6,86.2,31.6
640253635,04:04.0,506540632,CAM2P.3,118.6,86.2,31.6
640253874,58:06.9,523490080,CAM2P.5,118.6,86.2,31.6
642187321,27:40.6,480119307,CAM2P.2,118.6,86.2,31.6
639000764,23:02.2,523490076,CAM2P.4,118.6,86.2,31.6
640267406,11:24.2,604519819,CAM2P.6,118.6,86.2,31.6
642351794,13:30.2,480119307,CAM2P.2,118.6,86.2,31.6
640289164,13:15.2,523490080,CAM2P.5,118.6,86.2,31.6
639789165,42:22.8,523490076,CAM2P.4,118.6,86.2,31.6
640294195,10/5/17 20:06,604519819,CAM2P.6,118.6,86.2,31.6
639953841,08:04.1,523490076,CAM2P.4,118.6,86.2,31.6
642505491,57:11.3,480119307,CAM2P.2,118.6,86.2,31.6
642244262,20:44.7,480119305,CAM2P.1,118.6,86.2,31.6
642293691,23:13.3,523490080,CAM2P.5,118.6,86.2,31.6
640077738,03:21.8,523490076,CAM2P.4,118.6,86.2,31.6
642704642,28:33.0,480119307,CAM2P.2,118.6,86.2,31.6
639953005,10/4/17 15:24,523490076,CAM2P.4,118.6,86.2,31.6
642389261,54:29.4,480119305,CAM2P.1,118.6,86.2,31.6
642438526,10/9/17 18:55,604519819,CAM2P.6,118.6,86.2,31.6
642465386,29:13.1,523490080,CAM2P.5,118.6,86.2,31.6
642499066,46:10.8,480119305,CAM2P.1,118.6,86.2,31.6
642822182,41:31.0,480119307,CAM2P.2,118.6,86.2,31.6
642517208,25:40.1,523490080,CAM2P.5,118.6,86.2,31.6
642568368,55:23.4,480119305,CAM2P.1,118.6,86.2,31.6
642698512,41:22.9,523490080,CAM2P.5,118.6,86.2,31.6
640258977,53:38.7,523490076,CAM2P.4,118.6,86.2,31.6
642898905,30:16.1,480119307,CAM2P.2,118.6,86.2,31.6
640291204,06:41.3,523490076,CAM2P.4,118.6,86.2,31.6
642737522,29:07.7,523490080,CAM2P.5,118.6,86.2,31.6
642737766,30:58.1,480119305,CAM2P.1,118.6,86.2,31.6
642795313,10/10/17 19:30,,,,,
642798085,14:17.5,523490080,CAM2P.5,118.6,86.2,31.6
642808424,10/10/17 20:20,,,,,
642817351,06:19.2,480119305,CAM2P.1,118.6,86.2,31.6
642973400,00:19.7,480119307,CAM2P.2,118.6,86.2,31.6
642824313,10/10/17 21:27,,,,,
642849314,01:47.3,480119305,CAM2P.1,118.6,86.2,31.6
642898603,22:18.6,523490080,CAM2P.5,118.6,86.2,31.6
642045223,03:42.5,523490076,CAM2P.4,118.6,86.2,31.6
642998520,56:32.2,480119307,CAM2P.2,118.6,86.2,31.6
642293912,54:35.9,523490076,CAM2P.4,118.6,86.2,31.6
610490673,10/12/17 0:00,480119307,CAM2P.2,118.6,86.2,31.6
642352634,47:17.9,523490076,CAM2P.4,118.6,86.2,31.6
610490911,10/12/17 0:00,480119307,CAM2P.2,118.6,86.2,31.6
642700169,33:01.3,523490076,CAM2P.4,118.6,86.2,31.6
643081302,24:34.1,480119307,CAM2P.2,118.6,86.2,31.6
643082141,51:22.6,523490080,CAM2P.5,118.6,86.2,31.6
643082174,19:00.9,480119307,CAM2P.2,118.6,86.2,31.6
642704670,43:58.5,523490076,CAM2P.4,118.6,86.2,31.6
643190891,10/12/17 21:39,,,,,
643193470,08:59.1,480119307,CAM2P.2,118.6,86.2,31.6
643196312,10/12/17 22:44,,,,,
643228473,19:13.6,480119307,CAM2P.2,118.6,86.2,31.6
643251307,10/13/17 18:16,604519819,CAM2P.6,118.6,86.2,31.6
643466529,10/16/17 15:08,,,,,
643466715,40:30.9,480119307,CAM2P.2,118.6,86.2,31.6
643466732,39:39.4,523490080,CAM2P.5,118.6,86.2,31.6
643467025,28:32.2,480119307,CAM2P.2,118.6,86.2,31.6
642898894,46:59.3,523490076,CAM2P.4,118.6,86.2,31.6
643468035,25:35.9,523490080,CAM2P.5,118.6,86.2,31.6
643469735,10/16/17 18:18,604519819,CAM2P.6,118.6,86.2,31.6
643479143,44:42.4,523490080,CAM2P.5,118.6,86.2,31.6
643484235,13:18.0,480119307,CAM2P.2,118.6,86.2,31.6
643508754,10/16/17 21:16,604519819,CAM2P.6,118.6,86.2,31.6
643543433,34:33.5,480119307,CAM2P.2,118.6,86.2,31.6
642921966,41:59.0,523490076,CAM2P.4,118.6,86.2,31.6
643594838,10/17/17 15:12,,,,,
642980034,56:51.1,523490076,CAM2P.4,118.6,86.2,31.6
643597301,22:22.6,523490080,CAM2P.5,118.6,86.2,31.6
643599933,10/17/17 17:52,,,,,
643600545,22:52.4,506540632,CAM2P.3,118.6,86.2,31.6
643634720,36:32.4,523490080,CAM2P.5,118.6,86.2,31.6
643646020,04:41.6,480119307,CAM2P.2,118.6,86.2,31.6
643649547,10/17/17 23:27,604519819,CAM2P.6,118.6,86.2,31.6
643673747,37:46.5,523490080,CAM2P.5,118.6,86.2,31.6
643674196,40:58.0,480119307,CAM2P.2,118.6,86.2,31.6
643080825,56:33.6,523490076,CAM2P.4,118.6,86.2,31.6
643699310,01:20.0,480119307,CAM2P.2,118.6,86.2,31.6
643763589,10/18/17 20:09,,,,,
643779129,10/18/17 20:56,604519819,CAM2P.6,118.6,86.2,31.6
643779382,22:24.9,523490080,CAM2P.5,118.6,86.2,31.6
643785614,,,,,,
643792098,17:19.3,480119307,CAM2P.2,118.6,86.2,31.6
643821649,10/18/17 22:43,604519819,CAM2P.6,118.6,86.2,31.6
644089970,51:39.2,523490080,CAM2P.5,118.6,86.2,31.6
644091315,36:44.6,480119307,CAM2P.2,118.6,86.2,31.6
644092368,32:36.5,506540632,CAM2P.3,118.6,86.2,31.6
644182031,10/19/17 18:42,604519819,CAM2P.6,118.6,86.2,31.6
644240188,10/19/17 20:55,604519819,CAM2P.6,118.6,86.2,31.6
644429760,25:16.0,480119307,CAM2P.2,118.6,86.2,31.6
644430417,39:33.3,506540632,CAM2P.3,118.6,86.2,31.6
644487323,10/20/17 18:08,604519819,CAM2P.6,118.6,86.2,31.6
644560631,47:55.6,480119307,CAM2P.2,118.6,86.2,31.6
644573108,10/20/17 20:54,,,,,
644599867,42:23.9,480119307,CAM2P.2,118.6,86.2,31.6
644719359,45:28.2,523490080,CAM2P.5,118.6,86.2,31.6
644719707,52:46.0,480119307,CAM2P.2,118.6,86.2,31.6
643082191,37:50.8,523490076,CAM2P.4,118.6,86.2,31.6
643467034,43:56.3,523490076,CAM2P.4,118.6,86.2,31.6
644722604,39:09.5,480119307,CAM2P.2,118.6,86.2,31.6
644741739,10/23/17 17:20,604519819,CAM2P.6,118.6,86.2,31.6
644791172,46:46.7,480119307,CAM2P.2,118.6,86.2,31.6
644814766,26:10.8,523490080,CAM2P.5,118.6,86.2,31.6
644842419,31:32.5,523490080,CAM2P.5,118.6,86.2,31.6
644871737,39:01.3,480119307,CAM2P.2,118.6,86.2,31.6
644913599,39:57.9,523490080,CAM2P.5,118.6,86.2,31.6
644914198,24:52.7,480119307,CAM2P.2,118.6,86.2,31.6
644916692,35:23.8,523490080,CAM2P.5,118.6,86.2,31.6
644919226,10/24/17 17:32,604519819,CAM2P.6,118.6,86.2,31.6
644933365,34:42.8,523490080,CAM2P.5,118.6,86.2,31.6
643594773,49:32.2,523490076,CAM2P.4,118.6,86.2,31.6
644937282,05:27.1,506540632,CAM2P.3,118.6,86.2,31.6
644941813,32:25.8,523490080,CAM2P.5,118.6,86.2,31.6
644947187,25:41.7,480119307,CAM2P.2,118.6,86.2,31.6
644951160,43:30.4,523490080,CAM2P.5,118.6,86.2,31.6
644951486,22:58.4,480119307,CAM2P.2,118.6,86.2,31.6
644952030,24:04.4,480119307,CAM2P.2,118.6,86.2,31.6
643595134,37:25.9,523490076,CAM2P.4,118.6,86.2,31.6
644953594,10/25/17 17:34,604519819,CAM2P.6,118.6,86.2,31.6
643681042,22:38.2,523490076,CAM2P.4,118.6,86.2,31.6
644978436,03:41.2,506540632,CAM2P.3,118.6,86.2,31.6
644982748,40:52.5,523490080,CAM2P.5,118.6,86.2,31.6
645025418,22:48.7,480119307,CAM2P.2,118.6,86.2,31.6
645052912,02:19.2,523490080,CAM2P.5,118.6,86.2,31.6
645053671,46:30.9,480119307,CAM2P.2,118.6,86.2,31.6
645054487,50:27.3,480119307,CAM2P.2,118.6,86.2,31.6
645055845,10/26/17 17:27,604519819,CAM2P.6,118.6,86.2,31.6
645063481,07:09.1,506540632,CAM2P.3,118.6,86.2,31.6
645068666,25:36.1,523490080,CAM2P.5,118.6,86.2,31.6
645091131,20:03.6,480119307,CAM2P.2,118.6,86.2,31.6
645092939,10/27/17 15:40,,,,,
645159813,16:42.6,480119307,CAM2P.2,118.6,86.2,31.6
645325280,10:32.0,506540632,CAM2P.3,118.6,86.2,31.6
645326094,10/30/17 18:41,604519819,CAM2P.6,118.6,86.2,31.6
644719967,27:19.7,523490076,CAM2P.4,118.6,86.2,31.6
645378465,17:11.3,480119305,CAM2P.1,118.6,86.2,31.6
645422825,53:22.5,480119307,CAM2P.2,118.6,86.2,31.6
645423674,35:54.8,480119307,CAM2P.2,118.6,86.2,31.6
644720543,08:24.7,523490076,CAM2P.4,118.6,86.2,31.6
645423813,42:56.6,506540632,CAM2P.3,118.6,86.2,31.6
645429756,10/31/17 18:43,604519819,CAM2P.6,118.6,86.2,31.6
644935807,55:16.8,523490076,CAM2P.4,118.6,86.2,31.6
645443521,53:19.9,506540632,CAM2P.3,118.6,86.2,31.6
645447711,23:20.3,480119305,CAM2P.1,118.6,86.2,31.6
645487069,34:27.6,480119307,CAM2P.2,118.6,86.2,31.6
644952044,52:39.6,523490076,CAM2P.4,118.6,86.2,31.6
645487893,58:42.1,480119305,CAM2P.1,118.6,86.2,31.6
645488613,15:45.0,480119307,CAM2P.2,118.6,86.2,31.6
644974374,06:21.1,523490076,CAM2P.4,118.6,86.2,31.6
645510372,45:05.3,480119305,CAM2P.1,118.6,86.2,31.6
645511951,34:03.6,523490080,CAM2P.5,118.6,86.2,31.6
645518664,11/1/17 17:38,,,,,
645344625,27:25.2,523490076,CAM2P.4,118.6,86.2,31.6
645626001,54:01.1,523490080,CAM2P.5,118.6,86.2,31.6
645630546,17:15.2,480119307,CAM2P.2,118.6,86.2,31.6
645654084,59:59.1,480119305,CAM2P.1,118.6,86.2,31.6
645663486,11/1/17 23:16,604519819,CAM2P.6,118.6,86.2,31.6
645734195,42:03.1,480119307,CAM2P.2,118.6,86.2,31.6
645738040,01:26.0,480119305,CAM2P.1,118.6,86.2,31.6
645423680,17:36.2,523490076,CAM2P.4,118.6,86.2,31.6
645739587,21:40.1,480119307,CAM2P.2,118.6,86.2,31.6
645820809,54:13.1,480119305,CAM2P.1,118.6,86.2,31.6
645827228,11/2/17 17:52,604519819,CAM2P.6,118.6,86.2,31.6
645842388,34:13.7,506540632,CAM2P.3,118.6,86.2,31.6
645855239,08:16.9,523490080,CAM2P.5,118.6,86.2,31.6
645437642,07:15.8,523490076,CAM2P.4,118.6,86.2,31.6
645967487,11/2/17 22:22,604519819,CAM2P.6,118.6,86.2,31.6
646023280,31:44.3,480119307,CAM2P.2,118.6,86.2,31.6
645487224,55:32.6,523490076,CAM2P.4,118.6,86.2,31.6
646024364,50:07.3,480119305,CAM2P.1,118.6,86.2,31.6
646128467,11/3/17 18:13,,,,,
646209138,11/3/17 20:10,604519819,CAM2P.6,118.6,86.2,31.6
645489038,36:55.2,523490076,CAM2P.4,118.6,86.2,31.6
646301726,57:48.6,480119307,CAM2P.2,118.6,86.2,31.6
646304990,28:45.0,480119305,CAM2P.1,118.6,86.2,31.6
646305080,55:02.6,523490080,CAM2P.5,118.6,86.2,31.6
646352978,48:40.5,480119307,CAM2P.2,118.6,86.2,31.6
646405543,23:57.5,480119305,CAM2P.1,118.6,86.2,31.6
646446072,11/6/17 19:42,604519819,CAM2P.6,118.6,86.2,31.6
646555436,11/6/17 22:58,604519819,CAM2P.6,118.6,86.2,31.6
646726168,38:34.1,480119307,CAM2P.2,118.6,86.2,31.6
645603584,15:10.7,523490076,CAM2P.4,118.6,86.2,31.6
646726183,45:12.7,480119305,CAM2P.1,118.6,86.2,31.6
646726220,38:02.8,523490080,CAM2P.5,118.6,86.2,31.6
646753668,42:03.9,480119305,CAM2P.1,118.6,86.2,31.6
646771574,11/7/17 18:52,604519819,CAM2P.6,118.6,86.2,31.6
646821623,16:27.5,523490080,CAM2P.5,118.6,86.2,31.6
646826134,49:05.5,480119305,CAM2P.1,118.6,86.2,31.6
645738458,17:06.1,523490076,CAM2P.4,118.6,86.2,31.6
646846415,11/7/17 22:19,604519819,CAM2P.6,118.6,86.2,31.6
646858811,33:50.0,523490080,CAM2P.5,118.6,86.2,31.6
646880196,40:47.0,480119305,CAM2P.1,118.6,86.2,31.6
646965251,53:03.7,480119307,CAM2P.2,118.6,86.2,31.6
646965702,18:24.7,523490080,CAM2P.5,118.6,86.2,31.6
646968423,29:04.7,480119307,CAM2P.2,118.6,86.2,31.6
645885490,08:54.3,523490076,CAM2P.4,118.6,86.2,31.6
646968626,12:17.9,506540632,CAM2P.3,118.6,86.2,31.6
646998372,11/8/17 15:59,604519819,CAM2P.6,118.6,86.2,31.6
647027881,47:50.0,480119305,CAM2P.1,118.6,86.2,31.6
647095573,11/8/17 19:56,604519819,CAM2P.6,118.6,86.2,31.6
646023283,00:00.5,523490076,CAM2P.4,118.6,86.2,31.6
647102481,22:26.7,523490080,CAM2P.5,118.6,86.2,31.6
647103976,45:39.3,480119305,CAM2P.1,118.6,86.2,31.6
647112526,11/8/17 22:52,,,,,
647180947,34:26.7,480119307,CAM2P.2,118.6,86.2,31.6
647182520,23:01.7,523490080,CAM2P.5,118.6,86.2,31.6
647182872,20:48.8,480119307,CAM2P.2,118.6,86.2,31.6
647183224,53:07.7,480119305,CAM2P.1,118.6,86.2,31.6
646301204,13:44.6,523490076,CAM2P.4,118.6,86.2,31.6
647184086,42:33.1,506540632,CAM2P.3,118.6,86.2,31.6
647295292,11/9/17 15:44,604519819,CAM2P.6,118.6,86.2,31.6
647356366,49:06.6,480119305,CAM2P.1,118.6,86.2,31.6
647484569,36:23.4,480119307,CAM2P.2,118.6,86.2,31.6
647492007,25:08.3,523490080,CAM2P.5,118.6,86.2,31.6
647492216,11/9/17 18:51,,,,,
647494834,11/9/17 19:48,604519819,CAM2P.6,118.6,86.2,31.6
647695089,46:17.7,480119307,CAM2P.2,118.6,86.2,31.6
647710410,07:28.9,480119305,CAM2P.1,118.6,86.2,31.6
647723911,02:06.4,506540632,CAM2P.3,118.6,86.2,31.6
647742699,11/10/17 18:27,604519819,CAM2P.6,118.6,86.2,31.6
647781884,09:46.5,480119307,CAM2P.2,118.6,86.2,31.6
647794212,11/10/17 21:06,604519819,CAM2P.6,118.6,86.2,31.6
647806606,11/10/17 21:40,,,,,
647969319,59:35.8,523490080,CAM2P.5,118.6,86.2,31.6
647969322,35:25.3,480119305,CAM2P.1,118.6,86.2,31.6
647993645,38:16.1,480119305,CAM2P.1,118.6,86.2,31.6
646726175,57:02.5,523490076,CAM2P.4,118.6,86.2,31.6
646827693,16:08.8,523490076,CAM2P.4,118.6,86.2,31.6
648087903,11/13/17 22:14,,,,,
648090296,56:33.7,523490080,CAM2P.5,118.6,86.2,31.6
648192785,11/14/17 16:05,,,,,
648193032,32:56.8,523490080,CAM2P.5,118.6,86.2,31.6
648193408,18:14.4,480119307,CAM2P.2,118.6,86.2,31.6
646968436,49:47.0,523490076,CAM2P.4,118.6,86.2,31.6
648195903,54:38.6,506540632,CAM2P.3,118.6,86.2,31.6
648279437,11/14/17 20:03,604519819,CAM2P.6,118.6,86.2,31.6
648285038,16:46.5,480119307,CAM2P.2,118.6,86.2,31.6
647098333,54:22.9,523490076,CAM2P.4,118.6,86.2,31.6
648296653,17:47.0,523490080,CAM2P.5,118.6,86.2,31.6
648311080,11:54.3,480119307,CAM2P.2,118.6,86.2,31.6
648326153,11/14/17 23:54,604519819,CAM2P.6,118.6,86.2,31.6
648427697,33:33.0,480119305,CAM2P.1,118.6,86.2,31.6
648427908,21:18.0,523490080,CAM2P.5,118.6,86.2,31.6
648431917,19:18.3,480119307,CAM2P.2,118.6,86.2,31.6
647183600,40:52.9,523490076,CAM2P.4,118.6,86.2,31.6
648562391,11/15/17 19:58,604519819,CAM2P.6,118.6,86.2,31.6
648585731,29:11.6,480119307,CAM2P.2,118.6,86.2,31.6
648701912,31:28.8,480119307,CAM2P.2,118.6,86.2,31.6
648702900,47:24.9,480119305,CAM2P.1,118.6,86.2,31.6
648703665,47:57.2,523490080,CAM2P.5,118.6,86.2,31.6
647995302,53:46.7,523490076,CAM2P.4,118.6,86.2,31.6
648742308,36:33.8,480119307,CAM2P.2,118.6,86.2,31.6
648891553,11/16/17 19:45,604519819,CAM2P.6,118.6,86.2,31.6
648049687,07:56.5,523490076,CAM2P.4,118.6,86.2,31.6
648953558,23:54.7,506540632,CAM2P.3,118.6,86.2,31.6
649037199,11:25.9,506540632,CAM2P.3,118.6,86.2,31.6
649037603,30:34.3,480119307,CAM2P.2,118.6,86.2,31.6
648193411,42:43.9,523490076,CAM2P.4,118.6,86.2,31.6
649237186,11/17/17 20:22,604519819,CAM2P.6,118.6,86.2,31.6
649261264,08:58.0,480119307,CAM2P.2,118.6,86.2,31.6
649266158,11/17/17 22:23,,,,,
649273447,12:07.3,480119305,CAM2P.1,118.6,86.2,31.6
648287978,35:42.6,523490076,CAM2P.4,118.6,86.2,31.6
649338696,23:49.0,480119307,CAM2P.2,118.6,86.2,31.6
649338699,00:50.8,523490080,CAM2P.5,118.6,86.2,31.6
648431988,37:18.3,523490076,CAM2P.4,118.6,86.2,31.6
649368107,52:41.5,480119305,CAM2P.1,118.6,86.2,31.6
649375406,11/20/17 19:34,604519819,CAM2P.6,118.6,86.2,31.6
649380523,31:16.3,480119307,CAM2P.2,118.6,86.2,31.6
649381281,13:28.3,523490080,CAM2P.5,118.6,86.2,31.6
649382252,46:12.2,480119305,CAM2P.1,118.6,86.2,31.6
649382274,11/20/17 22:20,,,,,
649387010,57:52.7,480119307,CAM2P.2,118.6,86.2,31.6
649388313,11/21/17 0:55,,,,,
649416423,29:30.9,480119307,CAM2P.2,118.6,86.2,31.6
648704051,55:06.0,523490076,CAM2P.4,118.6,86.2,31.6
649485339,02:48.0,480119305,CAM2P.1,118.6,86.2,31.6
648902048,27:19.5,523490076,CAM2P.4,118.6,86.2,31.6
649502102,14:43.1,480119307,CAM2P.2,118.6,86.2,31.6
649505228,11/21/17 21:43,,,,,
649506328,00:19.5,480119307,CAM2P.2,118.6,86.2,31.6
649546722,11/22/17 1:04,,,,,
649588263,50:07.8,480119305,CAM2P.1,118.6,86.2,31.6
649732951,32:00.6,523490080,CAM2P.5,118.6,86.2,31.6
649885975,25:32.0,480119307,CAM2P.2,118.6,86.2,31.6
650054743,05:21.4,480119307,CAM2P.2,118.6,86.2,31.6
650073186,49:26.7,480119307,CAM2P.2,118.6,86.2,31.6
650118592,37:24.0,523490080,CAM2P.5,118.6,86.2,31.6
650119648,53:09.8,480119305,CAM2P.1,118.6,86.2,31.6
649038259,58:13.8,523490076,CAM2P.4,118.6,86.2,31.6
650127217,02:28.6,523490080,CAM2P.5,118.6,86.2,31.6
650152196,19:21.4,480119305,CAM2P.1,118.6,86.2,31.6
650155146,48:35.0,480119307,CAM2P.2,118.6,86.2,31.6
650182638,37:52.2,480119307,CAM2P.2,118.6,86.2,31.6
650186016,16:36.3,480119305,CAM2P.1,118.6,86.2,31.6
650256765,35:47.4,523490080,CAM2P.5,118.6,86.2,31.6
650257052,50:12.8,480119305,CAM2P.1,118.6,86.2,31.6
649338605,03:50.1,523490076,CAM2P.4,118.6,86.2,31.6
650320570,48:08.6,480119307,CAM2P.2,118.6,86.2,31.6
650398603,40:40.9,523490080,CAM2P.5,118.6,86.2,31.6
650436490,34:02.4,480119305,CAM2P.1,118.6,86.2,31.6
650481446,25:07.6,480119305,CAM2P.1,118.6,86.2,31.6
650490539,58:46.2,480119307,CAM2P.2,118.6,86.2,31.6
650523531,50:18.1,480119307,CAM2P.2,118.6,86.2,31.6
650524058,04:14.6,523490080,CAM2P.5,118.6,86.2,31.6
650524291,20:06.0,480119305,CAM2P.1,118.6,86.2,31.6
650612013,11/30/17 18:13,,,,,
650628961,22:57.6,523490080,CAM2P.5,118.6,86.2,31.6
649338710,46:13.5,523490076,CAM2P.4,118.6,86.2,31.6
650734598,21:30.4,480119305,CAM2P.1,118.6,86.2,31.6
650866502,15:05.9,480119307,CAM2P.2,118.6,86.2,31.6
650868127,35:33.7,480119305,CAM2P.1,118.6,86.2,31.6
650908289,29:05.9,523490080,CAM2P.5,118.6,86.2,31.6
651159662,12/1/17 23:57,,,,,
651178308,56:21.3,480119305,CAM2P.1,118.6,86.2,31.6
651481641,12/4/17 16:06,,,,,
649416744,41:39.7,523490076,CAM2P.4,118.6,86.2,31.6
651528194,03:27.6,480119305,CAM2P.1,118.6,86.2,31.6
651528344,17:56.5,480119307,CAM2P.2,118.6,86.2,31.6
651530333,36:12.9,523490080,CAM2P.5,118.6,86.2,31.6
651674583,55:25.5,480119305,CAM2P.1,118.6,86.2,31.6
651742661,13:18.6,480119307,CAM2P.2,118.6,86.2,31.6
651743229,28:24.3,480119305,CAM2P.1,118.6,86.2,31.6
651754267,,,,,,
651786541,42:46.9,480119307,CAM2P.2,118.6,86.2,31.6
651786682,55:16.2,523490080,CAM2P.5,118.6,86.2,31.6
651786726,03:35.6,480119305,CAM2P.1,118.6,86.2,31.6
651845118,,,,,,
651851867,,,,,,
651871743,31:50.5,480119307,CAM2P.2,118.6,86.2,31.6
651886484,45:54.3,523490080,CAM2P.5,118.6,86.2,31.6
651891910,04:07.5,480119305,CAM2P.1,118.6,86.2,31.6
651931315,56:44.6,523490080,CAM2P.5,118.6,86.2,31.6
651935777,09:19.9,523490080,CAM2P.5,118.6,86.2,31.6
652051206,23:43.8,480119305,CAM2P.1,118.6,86.2,31.6
649497473,24:18.8,523490076,CAM2P.4,118.6,86.2,31.6
652063574,55:22.2,480119307,CAM2P.2,118.6,86.2,31.6
652076475,05:39.7,480119305,CAM2P.1,118.6,86.2,31.6
652077508,24:02.7,480119307,CAM2P.2,118.6,86.2,31.6
652105130,29:04.7,523490080,CAM2P.5,118.6,86.2,31.6
652105167,30:00.5,480119307,CAM2P.2,118.6,86.2,31.6
652105608,46:07.9,480119305,CAM2P.1,118.6,86.2,31.6
652117715,,,,,,
652120576,,,,,,
652136643,23:12.2,523490080,CAM2P.5,118.6,86.2,31.6
652171115,43:47.5,480119307,CAM2P.2,118.6,86.2,31.6
652175017,43:08.3,480119305,CAM2P.1,118.6,86.2,31.6
652192853,11:52.7,523490080,CAM2P.5,118.6,86.2,31.6
652193273,59:21.0,523490080,CAM2P.5,118.6,86.2,31.6
652201105,12/6/17 19:17,506540632,CAM2P.3,118.6,86.2,31.6
652224358,28:07.2,480119305,CAM2P.1,118.6,86.2,31.6
652277074,09:56.2,480119307,CAM2P.2,118.6,86.2,31.6
652283579,12/6/17 21:18,,,,,
652298443,18:45.3,480119307,CAM2P.2,118.6,86.2,31.6
652366516,44:23.6,523490080,CAM2P.5,118.6,86.2,31.6
652371824,35:09.4,480119307,CAM2P.2,118.6,86.2,31.6
652376956,51:36.8,480119305,CAM2P.1,118.6,86.2,31.6
652475949,45:24.1,523490080,CAM2P.5,118.6,86.2,31.6
652477360,06:19.3,480119305,CAM2P.1,118.6,86.2,31.6
650123959,02:37.6,523490076,CAM2P.4,118.6,86.2,31.6
652512046,43:49.9,480119307,CAM2P.2,118.6,86.2,31.6
652531990,45:06.1,523490080,CAM2P.5,118.6,86.2,31.6
652532445,56:25.6,523490080,CAM2P.5,118.6,86.2,31.6
650259347,56:12.8,523490076,CAM2P.4,118.6,86.2,31.6
652547008,12/7/17 20:54,604519819,CAM2P.6,118.6,86.2,31.6
652579438,24:57.5,480119307,CAM2P.2,118.6,86.2,31.6
652598995,45:14.1,480119305,CAM2P.1,118.6,86.2,31.6
652742086,11:35.7,523490080,CAM2P.5,118.6,86.2,31.6
652743500,32:07.0,480119307,CAM2P.2,118.6,86.2,31.6
652744094,51:53.3,480119305,CAM2P.1,118.6,86.2,31.6
652784528,12/8/17 19:25,604519819,CAM2P.6,118.6,86.2,31.6
652808907,25:43.4,480119305,CAM2P.1,118.6,86.2,31.6
652809097,10:27.1,480119307,CAM2P.2,118.6,86.2,31.6
652886417,12/11/17 15:40,,,,,
652886679,52:36.4,480119307,CAM2P.2,118.6,86.2,31.6
652889248,16:24.7,480119305,CAM2P.1,118.6,86.2,31.6
652889710,11:16.7,480119305,CAM2P.1,118.6,86.2,31.6
652889732,04:51.7,523490080,CAM2P.5,118.6,86.2,31.6
650698148,14:59.2,523490076,CAM2P.4,118.6,86.2,31.6
652890000,38:38.5,480119307,CAM2P.2,118.6,86.2,31.6
652924023,12/11/17 19:02,506540632,CAM2P.3,118.6,86.2,31.6
652939233,04:46.3,523490080,CAM2P.5,118.6,86.2,31.6
652939236,17:28.6,523490080,CAM2P.5,118.6,86.2,31.6
652951668,12/11/17 20:46,,,,,
652957377,40:17.6,480119305,CAM2P.1,118.6,86.2,31.6
652958564,12/11/17 22:25,604519819,CAM2P.6,118.6,86.2,31.6
652959034,11:58.4,480119307,CAM2P.2,118.6,86.2,31.6
652963523,36:34.4,480119305,CAM2P.1,118.6,86.2,31.6
652963752,16:29.1,480119307,CAM2P.2,118.6,86.2,31.6
653007077,12/12/17 15:53,,,,,
653007143,36:12.3,480119307,CAM2P.2,118.6,86.2,31.6
653007982,55:20.5,480119305,CAM2P.1,118.6,86.2,31.6
651483012,01:08.4,523490076,CAM2P.4,118.6,86.2,31.6
653023754,12/12/17 17:49,,,,,
653024056,33:50.6,480119307,CAM2P.2,118.6,86.2,31.6
653027574,12/12/17 20:33,604519819,CAM2P.6,118.6,86.2,31.6
652062915,48:13.6,523490076,CAM2P.4,118.6,86.2,31.6
653032190,08:39.0,480119307,CAM2P.2,118.6,86.2,31.6
653071832,44:12.2,480119307,CAM2P.2,118.6,86.2,31.6
653071918,02:30.1,480119305,CAM2P.1,118.6,86.2,31.6
653074133,47:30.1,523490080,CAM2P.5,118.6,86.2,31.6
653074139,06:48.1,523490080,CAM2P.5,118.6,86.2,31.6
653075038,21:21.7,523490080,CAM2P.5,118.6,86.2,31.6
653076286,30:21.9,480119307,CAM2P.2,118.6,86.2,31.6
653076957,12/13/17 18:32,,,,,
653077024,55:57.8,480119305,CAM2P.1,118.6,86.2,31.6
653078513,12/13/17 19:20,604519819,CAM2P.6,118.6,86.2,31.6
653079091,51:26.1,480119307,CAM2P.2,118.6,86.2,31.6
653090868,59:22.2,480119307,CAM2P.2,118.6,86.2,31.6
653092080,11:03.3,480119305,CAM2P.1,118.6,86.2,31.6
652479652,28:18.1,523490076,CAM2P.4,118.6,86.2,31.6
653138852,16:45.9,480119305,CAM2P.1,118.6,86.2,31.6
653138855,58:00.5,523490080,CAM2P.5,118.6,86.2,31.6
